source	target	correct
http://oaei.ontologymatching.org/2010/IIMBDATA/en/pittsburgh	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item9197011922307815842	0
http://oaei.ontologymatching.org/2010/IIMBDATA/m/0bvd6pm	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item4469428740186151336	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/united_states	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item8286633202153259486	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/philippines	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item9028223388921173426	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/gibraltar	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item9165576590975677897	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/cayman_islands	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item2769870129572232740	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/fiji	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item6675204542847069908	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/zimbabwe	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item8903043732152280485	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/star_wars_episode_iii_revenge_of_the_sith	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item2566571465077574323	0
http://oaei.ontologymatching.org/2010/IIMBDATA/m/0bvgm3x	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item4505631045095060855	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/canberra	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item3307188635941375596	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/lando_calrissian	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item1999436050771790077	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/billy_dee_williams	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item3860024388915006213	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/oliver_ford_davies	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item2267638691216872841	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/george_town	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item5432614594934053770	0
http://oaei.ontologymatching.org/2010/IIMBDATA/m/0bvd4c2	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item2267638691216872841	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/modesto	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item5838595644485277065	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/star_wars_episode_v_the_empire_strikes_back	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item1481092174147359272	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/united_states	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item2879386112167284961	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/jango_fett	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item1481092174147359272	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/new_york	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item3667356796617386238	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/english	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item233460486746100768	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/adamstown_pitcairn_island	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item9028223388921173426	0
http://oaei.ontologymatching.org/2010/IIMBDATA/m/0bvhs6x	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item4659236377810387335	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/jamaica	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item567015640632339553	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/nigeria	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item1876744838424840723	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/padme_amidala	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item7268768296814321713	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/star_wars_episode_i_the_phantom_menace	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item5200948315644953179	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/star_wars_episode_v_the_empire_strikes_back	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item30496135476773535	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/puerto_rico	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item30496135476773535	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/dee_bradley_baker	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item1879361470315532292	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/russian	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item3450919156969690422	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/malta	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item3307188635941375596	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/star_wars_episode_i_the_phantom_menace	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item1994302817741746967	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/gaborone	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item8596721533018924093	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/tuvalu	http://oaei.ontologymatching.org/2010/IIMBDATA/m/item5231380117474926924	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/manila	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item3831395434433860267	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/matt_lanter	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item140938053909742590	0
http://oaei.ontologymatching.org/2010/IIMBDATA/m/0bvhs4p	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item4427736783820923643	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/donnybrook_australia	N72981a98dcc64fbcbf8b8ca04524beba	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/boss_nass	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item2365770810245084513	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/carnoustie	http://oaei.ontologymatching.org/2010/IIMBDATA/m/item112607956176815583	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/alec_guinness	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item1003161737692705241	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/leytonstone	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item8326850721912163377	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/russian	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item5200948315644953179	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/united_states	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item2378336523920444774	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/washington_united_states	http://oaei.ontologymatching.org/2010/IIMBTBOX/Romance_film	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/melbourne_australia	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item3361439896763744831	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/asajj_ventress	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item4830372195285093040	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/teddington	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item4489608552153845629	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/grytviken	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item8025631631914894025	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/marshall_islands	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item2205251271717857261	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/star_wars_episode_iv_a_new_hope	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item9191889621496622495	0
http://oaei.ontologymatching.org/2010/IIMBDATA/m/0bvgl_4	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item5809462467657224937	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/pernilla_august	http://oaei.ontologymatching.org/2010/IIMBDATA/authority/iso/3166-1/numeric/item6284576655976157722	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/the_valley_anguilla	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item4470098622970480455	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/mark_hamill	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item4109706653914285783	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/peter_mayhew	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item7824289614649597387	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/star_wars_episode_i_the_phantom_menace	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item3875072258060156952	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/pittsburgh	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item4185658385677980214	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/bridgetown	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item7666215002329863168	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/sri_lanka	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item6582499805129836793	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/bermuda	http://oaei.ontologymatching.org/2010/IIMBDATA/m/item5288398895626920455	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/uganda	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item4677503079095270601	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/star_wars_episode_iv_a_new_hope	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item8596721533018924093	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/r2-d2	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item1876744838424840723	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/warsaw	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item30496135476773535	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/star_wars_episode_ii_attack_of_the_clones	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item3584029168331759969	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/maseru	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item3592939248918637695	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/english	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item8510559279623201108	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/georgia	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item200420912332789688	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/federated_states_of_micronesia	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item5369767858016978761	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/ashley_drane	http://oaei.ontologymatching.org/2010/IIMBTBOX/Coming_of_age	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/new_zealand	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item6584327353356493105	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/samuel_l_jackson	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item2584639456911587076	0
http://oaei.ontologymatching.org/2010/IIMBDATA/m/03qck2m	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item3361439896763744831	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/basseterre	http://oaei.ontologymatching.org/2010/IIMBDATA/authority/iso/3166-1/numeric/item6284576655976157722	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/tom_kane	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item5587340399826426790	0
http://oaei.ontologymatching.org/2010/IIMBDATA/m/0k3r7l	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item4679567124427925639	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/philippines	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item3175909587293726092	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/nauru	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item5220402199647613959	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/breha_organa	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item2093358935879725377	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/grenada	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item2516899722729458193	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/sierra_leone	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item6218273315121974899	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/star_wars_episode_vi_return_of_the_jedi	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item6575592185453392182	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/cat_taber	http://oaei.ontologymatching.org/2010/IIMBDATA/m/item7458672163095120908	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/puerto_rico	http://oaei.ontologymatching.org/2010/IIMBTBOX/form_of_government	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/new_zealand	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item1006740599615949133	0
http://oaei.ontologymatching.org/2010/IIMBDATA/m/0bvd47l	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item1488385253836435545	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/belarus	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item4427736783820923643	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/dominica	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item1231301362964801969	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/charlotte_amalie	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item7795196330855407441	0
http://oaei.ontologymatching.org/2010/IIMBDATA/m/0bvddn3	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item3873575558485144220	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/karen_hammang	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item5446326396788307910	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/belgravia	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item476706394818538956	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/russia	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item30496135476773535	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/funafuti	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item252022122863065680	0
http://oaei.ontologymatching.org/2010/IIMBDATA/m/0bvgm4c	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item1491409042892949209	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/phil_brown	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item3054287699097478098	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/star_wars_episode_iii_revenge_of_the_sith	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item6187942062484998765	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/keira_knightley	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item5838595644485277065	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/bruce_spence	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item8465696806647181561	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/montserrat	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item6340879848258554518	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/rebecca_jackson_mendoza	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item590797061086218562	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/port_louis	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item2111483275871466367	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/carrie_fisher	http://oaei.ontologymatching.org/2010/IIMBDATA/m/item5231380117474926924	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/stuart_freeborn	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item3873575558485144220	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/andy_secombe	http://oaei.ontologymatching.org/2010/IIMBDATA/m/item1240585893147549566	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/david_prowse	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item1412101199075360889	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/pitcairn_islands	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item9185851784079534476	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/windhoek	http://oaei.ontologymatching.org/2010/IIMBDATA/m/item6732989304886698362	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/corey_burton	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item6862142294832262824	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/funafuti	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item2378336523920444774	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/rebecca_jackson_mendoza	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item5369767858016978761	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/india	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item6880039625491388601	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/kenneth_colley	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item6431856686629390084	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/darth_maul	http://oaei.ontologymatching.org/2010/IIMBDATA/m/item8323800550116303436	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/laos	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item9023507530033976081	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/laos	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item5365571372021019443	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/anthony_daniels	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item2308356467983937994	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/kotte	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item3568737674206688700	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/united_states_virgin_islands	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item1505987994884904384	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/ian_mcdiarmid	http://oaei.ontologymatching.org/2010/IIMBDATA/m/item5280748406295292371	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/new_york_state	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item5446326396788307910	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/cameroon	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item4659236377810387335	0
http://oaei.ontologymatching.org/2010/IIMBDATA/m/09pkq0	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item5388391366444628098	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/george_town	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item4320682164895299956	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/frank_oz	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item6906259560684453735	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/star_wars_episode_iv_a_new_hope	http://oaei.ontologymatching.org/2010/IIMBTBOX/Tragedy	0
http://oaei.ontologymatching.org/2010/IIMBDATA/m/0bvddmr	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item30496135476773535	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/jabba_the_hutt	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item9185851784079534476	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/mace_windu	http://oaei.ontologymatching.org/2010/IIMBDATA/m/item6294691893585392169	0
http://oaei.ontologymatching.org/2010/IIMBDATA/m/0k3r4l	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item2407217527046224757	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/star_wars_episode_ii_attack_of_the_clones	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item8131785039948890498	0
http://oaei.ontologymatching.org/2010/IIMBDATA/m/01xpnvx	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item30496135476773535	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/nigeria	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item771967112090699402	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/the_valley_anguilla	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item8298635031204686424	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/basseterre	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item2210690216538326746	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/antigua_and_barbuda	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item9023507530033976081	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/billy_dee_williams	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item7824289614649597387	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/kevin_michael_richardson	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item5356487159579694038	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/hereford	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item9117232527615265382	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/star_wars_episode_ii_attack_of_the_clones	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item8298635031204686424	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/chewbacca	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item560324599580332069	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/star_wars_episode_iv_a_new_hope	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item2093358935879725377	0
http://oaei.ontologymatching.org/2010/IIMBDATA/m/03qck2m	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item5809462467657224937	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/roseau	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item4440616727338185422	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/andy_secombe	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item6408350574793351504	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/accra	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item1999436050771790077	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/dee_bradley_baker	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item4983401635207287370	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/singapore	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item1471380599759202546	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/palpatine	http://oaei.ontologymatching.org/2010/IIMBDATA/m/item6732989304886698362	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/star_wars_episode_iv_a_new_hope	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item9191889621496622495	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/south_africa	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item5099266428722872440	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/fiji	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item6169774286707925498	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/nika_futterman	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item1665401821179624399	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/finis_valorum	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item7824289614649597387	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/david_prowse	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item8381998882237040209	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/wayne_pygram	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item2093358935879725377	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/llanishen	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item1085869762551932204	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/star_wars_episode_i_the_phantom_menace	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item6578571497532259536	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/pakistan	http://oaei.ontologymatching.org/2010/IIMBDATA/m/item4921203787633158379	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/english	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item6187942062484998765	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/saint_kitts_and_nevis	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item2453260230468973916	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/english	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item4505631045095060855	0
http://oaei.ontologymatching.org/2010/IIMBDATA/en/star_wars_episode_ii_attack_of_the_clones	http://oaei.ontologymatching.org/2010/IIMBDATA/en/item5513991896621342346	0
